condition	Sentence	question	options	answer	list	itemID	block	RNDM
UNAGREE	However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.	Do the experiments produce excessive alcohol?	(r) Yes　　　　　　　　　　　No (u)	u	k	24	3	agreement
AGREE	If the supervisor changes, the schedule deserves further inspection by the rest of the staff.	Does the schedule ever deserve closer inspection?	(r) Yes　　　　　　　　　　　No (u)	r	l	1	3	agreement
AGREE	Whenever the lawyer leaves, his client appears increasingly uncomfortable in the courtroom.	Does the client always look comfortable in the courtroom?	(r) Yes　　　　　　　　　　　No (u)	u	l	5	3	agreement
UNAGREE	Whenever the nurse calls, the doctors stops working immediately to check on the patient.	Does the nurse call the patient?	(r) Yes　　　　　　　　　　　No (u)	u	l	7	3	agreement
UNAGREE	After the worst team loses, the tournaments remains essentially the same for the rest of the year.	Does the loss of the worst team matter to the tournaments?	(r) Yes　　　　　　　　　　　No (u)	u	l	10	3	agreement
AGREE	After the diplomat signs, the agreement creates another border conflict as a side effect.	Does the agreement lead to peace?	(r) Yes　　　　　　　　　　　No (u)	u	l	14	3	agreement
UNAGREE	After the tutor stops, the students starts working independently on the questions.	Does the tutor stop the students?	(r) Yes　　　　　　　　　　　No (u)	u	l	20	3	agreement
UNAGREE	Once the head surgeon begins, the operations achieves incredible results given the risks involved.	Are the operations successful?	(r) Yes　　　　　　　　　　　No (u)	r	l	21	3	agreement
AGREE	However hard the scientist works, his experiment produces smaller amounts of alcohol than expected.	Does the experiment produce excessive alcohol?	(r) Yes　　　　　　　　　　　No (u)	u	l	24	3	agreement
UNAGREE	If the supervisor changes, the schedules deserves further inspection by the rest of the staff.	Do the schedules ever deserve closer inspection?	(r) Yes　　　　　　　　　　　No (u)	r	m	1	3	agreement
UNAGREE	Whenever the lawyer leaves, his clients appears increasingly uncomfortable in the courtroom.	Do the clients always look comfortable in the courtroom?	(r) Yes　　　　　　　　　　　No (u)	u	m	5	3	agreement
AGREE	When the lecturer stops, her audience needs several minutes to reflect on the content.	Does the lecturer stop her audience?	(r) Yes　　　　　　　　　　　No (u)	u	m	8	3	agreement
AGREE	When the actress begins, the scene fails dramatically despite the months she spent rehearsing.	Did the actress rehearse extensively?	(r) Yes　　　　　　　　　　　No (u)	r	m	9	3	agreement
AGREE	After the worst team loses, the tournament remains essentially the same for the rest of the year.	Does the loss of the worst team matter to the tournament?	(r) Yes　　　　　　　　　　　No (u)	u	m	10	3	agreement
UNAGREE	Whenever the reporter moves, the cameras requires constant adjustment from the director.	Does the director move the camera?	(r) Yes　　　　　　　　　　　No (u)	r	m	15	3	agreement
AGREE	Even if the mother calls, her boy continues causing problems with the other kids on the playground.	Does the boy behave himself after his mother calls?	(r) Yes　　　　　　　　　　　No (u)	u	m	19	3	agreement
UNAGREE	However hard the scientist works, his experiments produces smaller amounts of alcohol than expected.	Do the experiments produce excessive alcohol?	(r) Yes　　　　　　　　　　　No (u)	u	m	24	3	agreement
UNAGREE	When the magician moves, the cards disappears mysteriously from his assistant's hand.	Do the cards ever disappear?	(r) Yes　　　　　　　　　　　No (u)	r	n	3	3	agreement
AGREE	Whenever the lawyer leaves, his client appears increasingly uncomfortable in the courtroom.	Does the client always look comfortable in the courtroom?	(r) Yes　　　　　　　　　　　No (u)	u	n	5	3	agreement
UNAGREE	After the esteemed reviewer reads, the books gains more attention due to his glowing praise.	Does the esteemed reviewer like the books?	(r) Yes　　　　　　　　　　　No (u)	r	n	6	3	agreement
AGREE	Whenever the nurse calls, the doctor stops working immediately to check on the patient.	Does the nurse call the patient?	(r) Yes　　　　　　　　　　　No (u)	u	n	7	3	agreement
UNAGREE	When the lecturer stops, her audiences needs several minutes to reflect on the content.	Does the lecturer stop her audiences?	(r) Yes　　　　　　　　　　　No (u)	u	n	8	3	agreement
UNAGREE	When the actress begins, the scenes fails dramatically despite the months she spent rehearsing.	Did the actress rehearse extensively?	(r) Yes　　　　　　　　　　　No (u)	r	n	9	3	agreement
AGREE	After the worst team loses, the tournament remains essentially the same for the rest of the year.	Does the loss of the worst team matter to the tournament?	(r) Yes　　　　　　　　　　　No (u)	u	n	10	3	agreement
AGREE	After the diplomat signs, the agreement creates another border conflict as a side effect.	Does the agreement lead to peace?	(r) Yes　　　　　　　　　　　No (u)	u	n	14	3	agreement
AGREE	When the magician moves, the card disappears mysteriously from his assistant's hand.	Does the card ever disappear?	(r) Yes　　　　　　　　　　　No (u)	r	o	3	3	agreement
AGREE	After the esteemed reviewer reads, the book gains more attention due to his glowing praise.	Does the esteemed reviewer like the book?	(r) Yes　　　　　　　　　　　No (u)	r	o	6	3	agreement
AGREE	When the lecturer stops, her audience needs several minutes to reflect on the content.	Does the lecturer stop her audience?	(r) Yes　　　　　　　　　　　No (u)	u	o	8	3	agreement
AGREE	When the actress begins, the scene fails dramatically despite the months she spent rehearsing.	Did the actress rehearse extensively?	(r) Yes　　　　　　　　　　　No (u)	r	o	9	3	agreement
UNAGREE	When the supervisor works, the shifts seems unnecessarily stressful on a Friday night.	Does the supervisor sometimes work on a Friday night?	(r) Yes　　　　　　　　　　　No (u)	r	o	12	3	agreement
UNAGREE	Unless the dog attacks, the cats remains relatively tranquil throughout the day.	Do the cats usually remain calm?	(r) Yes　　　　　　　　　　　No (u)	r	o	16	3	agreement
UNAGREE	Even if the mother calls, her boys continues causing problems with the other kids on the playground.	Do the boys behave themselves after their mother calls?	(r) Yes　　　　　　　　　　　No (u)	u	o	19	3	agreement
UNAGREE	After the producer starts, the auditions separates mediocre actors from talented ones.	Do some actors perform better than others at the audition?	(r) Yes　　　　　　　　　　　No (u)	r	o	23	3	agreement
UNAGREE	When the magician moves, the cards disappears mysteriously from his assistant's hand.	Do the cards ever disappear?	(r) Yes　　　　　　　　　　　No (u)	r	p	3	3	agreement
UNAGREE	When the lecturer stops, her audiences needs several minutes to reflect on the content.	Does the lecturer stop her audiences?	(r) Yes　　　　　　　　　　　No (u)	u	p	8	3	agreement
UNAGREE	When the actress begins, the scenes fails dramatically despite the months she spent rehearsing.	Did the actress rehearse extensively?	(r) Yes　　　　　　　　　　　No (u)	r	p	9	3	agreement
AGREE	When the supervisor works, the shift seems unnecessarily stressful on a Friday night.	Does the supervisor sometimes work on a Friday night?	(r) Yes　　　　　　　　　　　No (u)	r	p	12	3	agreement
AGREE	After the diplomat signs, the agreement creates another border conflict as a side effect.	Does the agreement lead to peace?	(r) Yes　　　　　　　　　　　No (u)	u	p	14	3	agreement
UNAGREE	Until the lead architect leaves, the projects demands immense patience from the engineers.	Has the lead architect left?	(r) Yes　　　　　　　　　　　No (u)	u	p	17	3	agreement
AGREE	Even if the mother calls, her boy continues causing problems with the other kids on the playground.	Does the boy behave himself after his mother calls?	(r) Yes　　　　　　　　　　　No (u)	u	p	19	3	agreement
AGREE	After the producer starts, the audition separates mediocre actors from talented ones.	Do some actors perform better than others at the auditions?	(r) Yes　　　　　　　　　　　No (u)	r	p	23	3	agreement
AGREE	If the supervisor changes, the schedule deserves further inspection by the rest of the staff.	Does the schedule ever deserve closer inspection?	(r) Yes　　　　　　　　　　　No (u)	r	q	1	3	agreement
AGREE	After the esteemed reviewer reads, the book gains more attention due to his glowing praise.	Does the esteemed reviewer like the book?	(r) Yes　　　　　　　　　　　No (u)	r	q	6	3	agreement
UNAGREE	Whenever the nurse calls, the doctors stops working immediately to check on the patient.	Does the nurse call the patient?	(r) Yes　　　　　　　　　　　No (u)	u	q	7	3	agreement
UNAGREE	When the lecturer stops, her audiences needs several minutes to reflect on the content.	Does the lecturer stop her audiences?	(r) Yes　　　　　　　　　　　No (u)	u	q	8	3	agreement
AGREE	After the diplomat signs, the agreement creates another border conflict as a side effect.	Does the agreement lead to peace?	(r) Yes　　　　　　　　　　　No (u)	u	q	14	3	agreement
UNAGREE	Whenever the reporter moves, the cameras requires constant adjustment from the director.	Does the director move the camera?	(r) Yes　　　　　　　　　　　No (u)	r	q	15	3	agreement
UNAGREE	Unless the dog attacks, the cats remains relatively tranquil throughout the day.	Do the cats usually remain calm?	(r) Yes　　　　　　　　　　　No (u)	r	q	16	3	agreement
AGREE	Until the lead architect leaves, the project demands immense patience from the engineers.	Has the lead architect left?	(r) Yes　　　　　　　　　　　No (u)	u	q	17	3	agreement
UNAGREE	If the supervisor changes, the schedules deserves further inspection by the rest of the staff.	Do the schedules ever deserve closer inspection?	(r) Yes　　　　　　　　　　　No (u)	r	r	1	3	agreement
UNAGREE	Whenever the lawyer leaves, his clients appears increasingly uncomfortable in the courtroom.	Do the clients always look comfortable in the courtroom?	(r) Yes　　　　　　　　　　　No (u)	u	r	5	3	agreement
UNAGREE	After the diplomat signs, the agreements creates another border conflict as a side effect.	Do the agreements lead to peace?	(r) Yes　　　　　　　　　　　No (u)	u	r	14	3	agreement
AGREE	Whenever the reporter moves, the camera requires constant adjustment from the director.	Does the director move the camera?	(r) Yes　　　　　　　　　　　No (u)	r	r	15	3	agreement
